timestamp,url,method,status_code,robots_allowed,response_time_ms,notes
2026-07-12T22:10:02.899716,http://127.0.0.1:8123/,GET,200,True,7.38,
2026-07-12T22:10:03.964930,http://127.0.0.1:8123/,GET,200,True,2.15,
2026-07-12T22:10:08.915701,http://127.0.0.1:8123/,GET-JS,200,True,2624.12,Renderizado con Playwright (motor=chromium-headless)
2026-07-12T22:10:08.918933,http://127.0.0.1:8123/,GET,200,True,2.51,
2026-07-12T22:10:12.657648,http://127.0.0.1:8123/,GET-JS,200,True,2545.81,Renderizado con Playwright (motor=chromium-headless)
2026-07-12T22:10:12.660905,http://127.0.0.1:8123/,GET,200,True,2.08,
2026-07-12T22:10:16.187924,http://127.0.0.1:8123/,GET-JS,200,True,2528.97,Renderizado con Playwright (motor=chromium-headless)
2026-07-12T22:10:16.190621,http://127.0.0.1:8123/,GET,200,True,1.73,
2026-07-12T22:10:19.803329,http://127.0.0.1:8123/,GET-JS,200,True,2531.53,Renderizado con Playwright (motor=chromium-headless)
